"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","X..COLLECTION","TAXON.y","RECD_AS","W.wild.source.z.cultivated.source.but.of.known.wild.origin","PSOURCE_ORIGINAL","COLLECTION_INFORMATION","How.Received","Location.code","Qté","ID.verified","VERI_BY","VERI_DT","FAMILY","NAME","Genus","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"555","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*BF","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-M2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"556","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZA","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-A2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"557","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*AM","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-M1","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"558","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZP","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-O1","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"559","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZZ","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JMTL","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"560","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZU","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-N7","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"561","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2178-1998*D","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)"," ","PT","JJAP-A3","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"562","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZL","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-H1","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"563","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZO","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-L1","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"564","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZV","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-Q7","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"565","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZT","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-N2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"566","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZR","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-M2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"567","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2178-1998*A","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)"," ","PT","JPRE-ERS","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"568","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*BE","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-I2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"569","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*BD","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-I2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"570","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2301-2011*F","Fraxinus pennsylvanica","Fraxinus pennsylvanica","U","Existant dans nos collections, sans enregistrement"," ","XX","JPRE-ERC","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"571","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","47-1936*A","Fraxinus pennsylvanica","Fraxinus americana","U","New York Botanical Garden, New York, USA"," ","SD","JQUE-2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"572","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZQ","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-K5","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"573","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2178-1998*C","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)"," ","PT","JJAP-T5","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"574","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZM","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-K1","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"575","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZN","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-L1","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"576","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*BI","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-S10","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"577","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZJ","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-H2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"578","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2301-2011*E","Fraxinus pennsylvanica","Fraxinus pennsylvanica","U","Existant dans nos collections, sans enregistrement"," ","XX","JPRE-ERC","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"579","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*BC","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-H2","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"580","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1324-1949*A","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Boutures prises sur arbres plantés le long de la r oute des Jardins vivaces, économique et médicinal"," ","CT","JALP-T","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"581","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica",NA,NA,"Ash",NA,"Y","N","Y","ash; inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1182-1995*ZE","Fraxinus pennsylvanica","Fraxinus pennsylvanica","G","Existant dans l'Arboretum, secteur 1, sans numéro d'enregistrement"," ","PT","JSOU-E3","1"," "," "," ","Oleaceae","Frainus pennsylvanica","Fraxinus","pennsylvanica","","","","","Fraxinus pennsylvanica"
"582","Fraxinus quadrangulata","Fraxinus","Fraxinus quadrangulata",NA,NA,"Ash",NA,"Y","N","Y","ash; leaves and seeds","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","739-1940*A","Fraxinus quadrangulata","Fraxinus quadrangulata","U","University of California BG, Berkeley, USA"," ","SD","JQUE-1","1"," "," "," ","Oleaceae","Frainus quadrangulata","Fraxinus","quadrangulata","","","","","Fraxinus quadrangulata"
"583","Fritillaria pudica","Fritillaria","Fritillaria pudica",NA,NA,"Fritillaria",NA,"Y","N","Y","","Y","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","860-2010*A","Fritillaria pudica","Fritillaria pudica","G","Fraser's Thimble Farm, BC"," ","PT","JALP-2","10"," "," "," ","Liliaceae","Fritillaria pudica","Fritillaria","pudica","","","","","Fritillaria pudica"
"584","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","2299-1996*A","Gaultheria procumbens","Gaultheria procumbens","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JMAI-COUR","mass"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"585","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1141-2005*A","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Abbotsford Inc. "," ","PT","JMAI","5"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"586","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","157-2004*F","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Indigo, QC"," ","PT","JPRE-ERB","4"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"587","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","157-2004*C","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Indigo, QC"," ","PT","JPRE-ERB","15"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"588","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","157-2004*D","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Indigo, QC"," ","PT","JPRE-ERS","12"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"589","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","157-2004*B","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Indigo, QC"," ","PT","JPRE-ERC","mass"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"590","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","157-2004*E","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Indigo, QC"," ","PT","JPRE-ALP","3"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"591","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1947-2000*A","Gaultheria procumbens","Gaultheria procumbens","W","Viola, Stefano","Canada: Québec: Terrebonne Co.: Terrebonne. Stefano Viola s.n. 25 May 2000.","PT","JPRE-PES","9"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"592","Gaultheria procumbens","Gaultheria","Gaultheria procumbens",NA,NA,"Salal berry",NA,"Y","N","Y","fruit, shoots","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","157-2004*H","Gaultheria procumbens","Gaultheria procumbens","G","Pépinière Indigo, QC"," ","PT","JPRE-PES","4"," "," "," ","Ericaceae","Gaultheria procumbens","Gaultheria","procumbens","","","","","Gaultheria procumbens"
"593","Gaylussacia bigeloviana","Gaylussacia","Gaylussacia bigeloviana",NA,NA,"Huckleberry",NA,"Y","N","Y","huckleberry; fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1724-2015*A","Gaylussacia bigeloviana","Gaylussacia bigeloviana","W","Lapointe, André","Canada: Québec: Rivière Ouelle, tourbière. 47°28'00""N, 69°55'32.66""W. André Lapointe s.n. 16 Sep 2015.","PT","JPRE-TOU","2"," "," "," ","Ericaceae","Gaylussacia bigeloviana","Gaylussacia","bigeloviana","","","","","Gaylussacia bigeloviana"
"594","Hamamelis virginiana","Hamamelis","Hamamelis virginiana",NA,NA,"Witch-Hazel",NA,"Y","N","Y","witch-hazel; leaves dried as tea","Y","Cultural","",NA,"Ornamentals","","",NA,"1A",NA,"Assume distant","Graftstock","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1283-2019*A","Hamamelis virginiana","Hamamelis virginiana","G","Pépinière François Lemay Inc."," ","PT","JJAP-L1","9"," "," "," ","Hamamelidaceae","Hamamelis virginiana","Hamamelis","virginiana","","","","","Hamamelis virginiana"
