occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
,Prunus virginiana var. demissa,Prunus virginiana var. demissa (Nutt.) Torr.,6368645,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus virginiana,Prunus virginiana demissa,Torr. (Nutt.)
,Prunus virginiana var. virginiana,Prunus virginiana var. virginiana,6620109,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus virginiana,Prunus virginiana virginiana,
,Pseudoroegneria spicata,Pseudoroegneria spicata (Pursh) Á.Löve,2705699,EXACT,98,SYNONYM,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus,Elymus spicatus,Pseudoroegneria spicata,Á.Löve (Pursh)
,Pseudotsuga menziesii,Pseudotsuga menziesii (Mirb.) Franco,2685796,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Pseudotsuga menziesii,Franco (Mirb.)
,Pseudotsuga menziesii var. glauca,Pseudotsuga menziesii var. glauca (Beissn.) Franco,2685825,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Pseudotsuga menziesii glauca,Franco (Beissn.)
,Pseudotsuga menziesii var. menziesii,Pseudotsuga menziesii var. menziesii,2685797,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii,Pseudotsuga menziesii menziesii,
,Pycnanthemum virginianum,Pycnanthemum virginianum (L.) T.Durand & B.D.Jacks. ex B.L.Rob. & Fernald,2927376,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Pycnanthemum,Pycnanthemum virginianum,Pycnanthemum virginianum,T.Durand & B.D.Jacks. ex B.L.Rob. & Fernald (L.)
,Quercus alba,Quercus alba L.,2879737,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus alba,Quercus alba,L.
,Quercus bicolor,Quercus bicolor Willd.,2878470,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus bicolor,Quercus bicolor,Willd.
,Quercus garryana,Quercus garryana Douglas ex Hook.,2879260,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus garryana,Quercus garryana,Douglas ex Hook.
,Quercus garryana var. garryana,Quercus garryana var. garryana,2879266,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus garryana,Quercus garryana garryana,
,Quercus macrocarpa,Quercus macrocarpa Michx.,2878213,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus macrocarpa,Quercus macrocarpa,Michx.
,Quercus muehlenbergii,Quercus muehlenbergii Engelm.,2879947,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus muehlenbergii,Quercus muehlenbergii,Engelm.
,Quercus palustris,Quercus palustris Münchh.,8313153,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,Quercus palustris,Münchh.
,Quercus prinoides,Quercus prinoides Willd.,2879759,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus prinoides,Quercus prinoides,Willd.
,Quercus rubra,Quercus rubra L.,2880539,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,Quercus rubra,L.
,Quercus velutina,Quercus velutina Lam.,8086561,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus velutina,Quercus velutina,Lam.
,Rhodiola rosea,Rhodiola rosea L.,2985688,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Rhodiola,Rhodiola rosea,Rhodiola rosea,L.
,Rhododendron groenlandicum,Rhododendron groenlandicum (Oeder) Kron & Judd,2882984,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron groenlandicum,Rhododendron groenlandicum,Kron & Judd (Oeder)
,Rhododendron neoglandulosum,Rhododendron neoglandulosum Harmaja,4169545,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron neoglandulosum,Rhododendron neoglandulosum,Harmaja
,Ribes americanum,Ribes americanum Mill.,2986121,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes americanum,Ribes americanum,Mill.
,Ribes aureum,Ribes aureum Pursh,2986111,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes aureum,Ribes aureum,Pursh
,Ribes aureum var. aureum,Ribes aureum var. aureum,7095864,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes aureum,Ribes aureum aureum,Pursh
,Ribes aureum var. vilosum,Ribes aureum var. villosum DC.,4194303,FUZZY,96,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes aureum,Ribes aureum villosum,DC.
,Ribes bracteosum,Ribes bracteosum Douglas ex Hook.,2986193,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes bracteosum,Ribes bracteosum,Douglas ex Hook.
,Ribes cereum,Ribes cereum Douglas,2986127,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes cereum,Ribes cereum,Douglas
,Ribes cereum var. cereum,Ribes cereum var. cereum,7219280,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes cereum,Ribes cereum cereum,Douglas
,Ribes cynosbati,Ribes cynosbati L.,2986152,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes cynosbati,Ribes cynosbati,L.
,Ribes divaricatum,Ribes divaricatum Douglas,2986132,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes divaricatum,Ribes divaricatum,Douglas
,Ribes divaricatum var. divaricatum,Ribes divaricatum var. divaricatum,7219278,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes divaricatum,Ribes divaricatum divaricatum,Douglas
,Ribes hirtellum,Ribes hirtellum Michx.,2986164,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes hirtellum,Ribes hirtellum,Michx.
,Ribes hudsonianum,Ribes hudsonianum Richardson,2986140,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes hudsonianum,Ribes hudsonianum,Richardson
,Ribes hudsonianum var. hudsonianum,Ribes hudsonianum var. hudsonianum,6442305,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes hudsonianum,Ribes hudsonianum hudsonianum,Richardson
,Ribes hudsonianum var. petiolare,Ribes hudsonianum var. petiolare (Douglas) Jancz.,4194874,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes hudsonianum,Ribes hudsonianum petiolare,Jancz. (Douglas)
,Ribes inerme,Ribes inerme Rydb.,2986112,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes inerme,Ribes inerme,Rydb.
,Ribes inerme var. inerme,Ribes inerme var. inerme,7219279,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes inerme,Ribes inerme inerme,Rydb.
,Ribes lacustre,Ribes lacustre (Pers.) Poir.,2986194,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes lacustre,Ribes lacustre,Poir. (Pers.)
,Ribes laxiflorum,Ribes laxiflorum Pursh,2986150,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes laxiflorum,Ribes laxiflorum,Pursh
,Ribes lobbii,Ribes lobbii A.Gray,2986116,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes lobbii,Ribes lobbii,A.Gray
,Ribes oxyacanthoides,Ribes oxyacanthoides L.,2986124,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes oxyacanthoides,Ribes oxyacanthoides,L.
,Ribes oxyacanthoides subsp. cognatum,Ribes oxyacanthoides subsp. cognatum (Greene) Q.P.Sinnott,6442192,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes oxyacanthoides,Ribes oxyacanthoides cognatum,Q.P.Sinnott (Greene)
,Ribes oxyacanthoides subsp. irriguum,Ribes oxyacanthoides subsp. irriguum (Douglas) Q.P.Sinnott,6442173,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes oxyacanthoides,Ribes oxyacanthoides irriguum,Q.P.Sinnott (Douglas)
,Ribes oxyacanthoides subsp. oxyacanthoides,Ribes oxyacanthoides subsp. oxyacanthoides,7095862,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes oxyacanthoides,Ribes oxyacanthoides oxyacanthoides,
,Ribes oxyacanthoides subsp. setosum,Ribes oxyacanthoides subsp. setosum (Lindl.) Q.P.Sinnott,6442319,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes oxyacanthoides,Ribes oxyacanthoides setosum,Q.P.Sinnott (Lindl.)
,Ribes sanguineum,Ribes sanguineum Pursh,2986130,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes sanguineum,Ribes sanguineum,Pursh
,Ribes sanguineum var. sanguineum,Ribes sanguineum var. sanguineum,7219277,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes sanguineum,Ribes sanguineum sanguineum,Pursh
,Ribes triste,Ribes triste Pall.,2986159,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes triste,Ribes triste,Pall.
,Ribes viscosissimum,Ribes viscosissimum Pursh,2986172,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes viscosissimum,Ribes viscosissimum,Pursh
,Ribes viscosissimum var. viscosissimum,Ribes viscosissimum Pursh,2986172,HIGHERRANK,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes viscosissimum,Ribes viscosissimum,Pursh
,Rorippa aquatica,Rorippa aquatica (Eaton) E.J.Palmer & Steyerm.,3053366,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Rorippa,Rorippa aquatica,Rorippa aquatica,E.J.Palmer & Steyerm. (Eaton)
,Rosa acicularis,Rosa acicularis Lindl.,3002193,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa acicularis,Rosa acicularis,Lindl.
,Rosa acicularis subsp. sayi,Rosa acicularis subsp. sayi (Schwein.) W.H.Lewis,6369405,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa acicularis,Rosa acicularis sayi,W.H.Lewis (Schwein.)
,Rosa arkansana,Rosa arkansana Port. & Coult.,3007165,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa arkansana,Rosa arkansana,Port. & Coult.
,Rosa blanda,Rosa blanda Aiton,3002372,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa blanda,Rosa blanda,Aiton
,Rosa blanda,Rosa blanda Aiton,3002372,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa blanda,Rosa blanda,Aiton
,Rosa carolina,Rosa carolina L.,3006171,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa carolina,Rosa carolina,L.
,Rosa carolina subsp. carolina,Rosa carolina subsp. carolina,7272185,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa carolina,Rosa carolina carolina,
,Rosa carolina subsp. subserrulata,Rosa carolina subsp. subserrulata (Rydb.) W.H.Lewis,3010532,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa carolina,Rosa carolina subserrulata,W.H.Lewis (Rydb.)
,Rosa gymnocarpa,Rosa gymnocarpa Nutt. ex Torr. & A.Gray,3003240,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa gymnocarpa,Rosa gymnocarpa,Nutt. ex Torr. & A.Gray
,Rosa gymnocarpa var. gymnocarpa,Rosa gymnocarpa var. gymnocarpa,7221085,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa gymnocarpa,Rosa gymnocarpa gymnocarpa,Nutt.
,Rosa nitida,Rosa nitida Willd.,3011247,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa nitida,Rosa nitida,Willd.
,Rosa nutkana,Rosa nutkana C.Presl,3011070,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa nutkana,Rosa nutkana,C.Presl
,Rosa nutkana subsp. macdougalii,Rosa nutkana subsp. macdougalii (Holz.) Piper,6285947,EXACT,98,SYNONYM,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa nutkana,Rosa nutkana macdougalii,Piper (Holz.)
,Rosa nutkana subsp. nutkana,Rosa nutkana subsp. nutkana,7221074,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa nutkana,Rosa nutkana nutkana,
,Rosa palustris,Rosa palustris Marshall,3004297,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa palustris,Rosa palustris,Marshall
,Rosa pisocarpa,Rosa pisocarpa A.Gray,3008580,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa pisocarpa,Rosa pisocarpa,A.Gray
,Rosa pisocarpa subsp. pisocarpa,Rosa pisocarpa subsp. pisocarpa,7271590,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa pisocarpa,Rosa pisocarpa pisocarpa,
,Rosa setigera,Rosa setigera Michx.,3004638,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa setigera,Rosa setigera,Michx.
,Rosa virginiana,Rosa virginiana Herrm.,9382645,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa virginiana,Rosa virginiana,Herrm.
,Rosa virginiana subsp. minidentata,Rosa virginiana subsp. minidentata Lewis,8819236,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa virginiana,Rosa virginiana minidentata,Lewis
,Rosa virginiana subsp. virginiana,Rosa virginiana subsp. virginiana,7272250,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa virginiana,Rosa virginiana virginiana,
,Rosa woodsii,Rosa woodsii Lindl.,3004072,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa woodsii,Rosa woodsii,Lindl.
,Rosa woodsii subsp. ultramontana,Rosa woodsii subsp. ultramontana (S.Watson) Taylor & Mac Bryde,3006815,EXACT,98,SYNONYM,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa woodsii,Rosa woodsii ultramontana,Taylor & Mac Bryde (S.Watson)
,Rosa woodsii subsp. woodsii,Rosa woodsii subsp. woodsii,7272229,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa woodsii,Rosa woodsii woodsii,
,Rubus paracaulis,Rubus ×paracaulis L.H.Bailey,2990699,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus paracaulis,Rubus paracaulis,L.H.Bailey
,Rubus recurvicaulis,Rubus recurvicaulis Blanch.,2998528,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus recurvicaulis,Rubus recurvicaulis,Blanch.
,Rubus setosus,Rubus ×setosus Bigelow,7769228,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus setosus,Rubus setosus,Bigelow
,Rubus allegheniensis,Rubus allegheniensis Porter,8235931,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus allegheniensis,Rubus allegheniensis,Porter
,Rubus arcticus,Rubus arcticus L.,2992051,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus arcticus,Rubus arcticus,L.
,Rubus arcticus subsp. acaulis,Rubus arcticus subsp. acaulis (Michx.) Focke,2992055,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus arcticus,Rubus arcticus acaulis,Focke (Michx.)
,Rubus arcticus subsp. stellatus,Rubus arcticus subsp. stellatus (Sm.) Boivin,6369034,EXACT,98,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus arcticus,Rubus arcticus stellatus,Boivin (Sm.)
,Rubus canadensis,Rubus canadensis L.,2991408,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus canadensis,Rubus canadensis,L.
,Rubus chamaemorus,Rubus chamaemorus L.,2998290,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus chamaemorus,Rubus chamaemorus,L.
,Rubus chloocladus,Rubus chloocladus W.C.R.Watson,2999707,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus chloocladus,Rubus chloocladus,W.C.R.Watson
,Rubus flagellaris,Rubus flagellaris Willd.,2992071,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus flagellaris,Rubus flagellaris,Willd.
,Rubus idaeus,Rubus idaeus L.,2993094,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus,Rubus idaeus,L.
,Rubus idaeus subsp. Idaeus,Rubus idaeus L.,2993094,EXACT,84,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus,Rubus idaeus,L.
,Rubus idaeus subsp. strigosus,Rubus idaeus subsp. strigosus (Michx.) Focke,2993119,EXACT,97,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus,Rubus idaeus strigosus,Focke (Michx.)
,Rubus lasiococcus,Rubus lasiococcus A.Gray,2997456,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,Rubus lasiococcus,A.Gray
,Rubus leucodermis,Rubus leucodermis Douglas ex Hook.,8110785,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus leucodermis,Rubus leucodermis,Douglas ex Hook.
,Rubus leucodermis var. leucodermis,Rubus leucodermis var. leucodermis,7878925,EXACT,98,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus leucodermis,Rubus leucodermis leucodermis,Douglas ex Torr. & A.Gray
,Rubus nivalis,Rubus nivalis Douglas ex Hook.,2998283,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus nivalis,Rubus nivalis,Douglas ex Hook.
,Rubus nutkanus,Rubus nutkanus Moc. ex Ser.,2994229,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus nutkanus,Rubus nutkanus,Moc. ex Ser.
,Rubus occidentalis,Rubus occidentalis L.,2991466,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus occidentalis,Rubus occidentalis,L.
,Rubus odoratus,Rubus odoratus L.,2994912,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus odoratus,Rubus odoratus,L.
,Rubus pedatus,Rubus pedatus Sm.,2993074,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus pedatus,Rubus pedatus,Sm.
,Rubus pensilvanicus,Rubus ×pensilvanicus Poir.,2989061,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus pensilvanicus,Rubus pensilvanicus,Poir.
,Rubus spectabilis,Rubus spectabilis Pursh,2993761,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus spectabilis,Rubus spectabilis,Pursh
,Rubus ursinus,Rubus ursinus Cham. & Schltdl.,2990646,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus ursinus,Rubus ursinus,Cham. & Schltdl.
,Rumex occidentalis,Rumex occidentalis (Michx.) S.Watson,6391790,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex occidentalis,Rumex occidentalis,S.Watson (Michx.)
,Sagittaria latifolia,Sagittaria latifolia Willd.,5328909,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,Sagittaria,Sagittaria latifolia,Sagittaria latifolia,Willd.
,Salix arctica,Salix arctica Pall.,5372665,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix arctica,Salix arctica,Pall.
,Salix arctophila,Salix arctophila Cockerell ex A.Heller,5373032,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix arctophila,Salix arctophila,Cockerell ex A.Heller
,Salix barclayi,Salix barclayi Andersson,5372597,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix barclayi,Salix barclayi,Andersson
,Salix exigua,Salix exigua Nutt.,5372559,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix exigua,Salix exigua,Nutt.
,Salix exigua var. exigua,Salix exigua subsp. exigua,6362955,EXACT,94,SYNONYM,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix exigua,Salix exigua exigua,
,Salix exigua var. hindsiana,Salix exigua var. hindsiana (Benth.) Dorn,5372561,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix exigua,Salix exigua hindsiana,Dorn (Benth.)
,Salix lasiandra,Salix lasiandra Benth.,6362957,EXACT,98,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix lucida,Salix lasiandra,Benth.
,Salix lasiandra var. caudata,Salix lasiandra var. caudata (Nutt.) Sudw.,5582533,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix lucida,Salix lasiandra caudata,Sudw. (Nutt.)
,Salix lasiandra var. lasiandra,Salix lasiandra var. lasiandra,7225949,EXACT,97,DOUBTFUL,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix lucida,Salix lasiandra lasiandra,Benth.
,Salix planifolia,Salix planifolia Pursh,5372987,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix planifolia,Salix planifolia,Pursh
,Salix pulchra,Salix pulchra Cham.,5372732,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix pulchra,Salix pulchra,Cham.
